id,name,description,image,Accessory,Background,Beard,Body,Clothes,Eyes,Glasses,Hair,Hat,Head,Moon,Mouth,Unique
1046,Sneaky Vampire #1046,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1046_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1046.png,None,Forest Green,None,Purple Count,Old Worn Coat,Blue,Blindfold,Black,None,Purple Count,Moon,Bloody Mouth,
1047,Sneaky Vampire #1047,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1047_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1047.png,None,Pea Green,Stubble,Burning,Space Governor,Blue Laser,None,Brown,Tennis Headband Red,Burning,Sun,Single Diamond Tooth,
1048,Sneaky Vampire #1048,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1048_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1048.png,Cross,Red,None,Blue,Business Suit,No Pupils,Monocle,Grey,Witch Hunter,Blue,Moon,Tongue,
1049,Sneaky Vampire #1049,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1049_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1049.png,Flu Mask Bloody,Pastel Green,None,Nightcrawler,OnlyFangs Shirt,Red Eyes,Eye Patch,Blond,None,Nightcrawler,Blood Moon,Bloody Mouth,
105,Sneaky Vampire #105,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/105_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/105.png,Flu Mask,Blue,None,Nightcrawler,White Tux,Hypno,Eye Patch,Grey,Crooked Fedora,Nightcrawler,Moon,Single Bloody Tooth,
1050,Sneaky Vampire #1050,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1050_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1050.png,Ciggy,Pastel Green,Goatee,Cyborg,Detective Trenchcoat,Black,The Hitman,Red,Mini Crown,Cyborg,Moon,Base,
1051,Sneaky Vampire #1051,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1051_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1051.png,None,Magenta,Moustache,Cyborg,Ruffian,Red Eyes,Old Fashioned Glasses,Brown,Flat Cap,Cyborg,Blood Moon,Gold Grills,
1052,Sneaky Vampire #1052,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1052_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1052.png,Pipe,Forest Green,None,Purple Count,Brown Fur Coat,Dark,The Hitman,Base,Red Cap,Purple Count,Blood Moon,Red Lipstick,
1053,Sneaky Vampire #1053,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1053_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1053.png,None,Twilight Purple,Stubble,Blue,Bulls Jersey,Red Eyes,Monocle,Base,Kings Crown,Blue,Moon,Pierced Tongue,
1054,Sneaky Vampire #1054,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1054_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1054.png,Silver Hoop,Pea Green,None,Purple Count,Vampire Nobility,Demonic,Cool Shades,Blue,Green Beret,Purple Count,Moon,Red Lipstick,
1055,Sneaky Vampire #1055,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1055_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1055.png,None,Rust Brown,Big Beard,Burning,OnlyFangs Shirt,Black,None,Brown,Blue Cap,Burning,Sun,Tongue,
1056,Sneaky Vampire #1056,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1056_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1056.png,Gold Stud,Orange,Big Beard,Shadow,Bloody Singlet,Bloodshot,Holo Shades,Base,Witch Hunter,Shadow,Moon,Bloody Mouth,
1057,Sneaky Vampire #1057,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1057_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1057.png,None,Magenta,None,Shadow,Black Tracksuit,Black,None,Blue,None,Shadow,Moon,Base,
1058,Sneaky Vampire #1058,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1058_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1058.png,Drool,Pea Green,None,Shadow,White Tux,Blue,None,Black,Mini Crown,Shadow,Blood Moon,Base,
1059,Sneaky Vampire #1059,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1059_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1059.png,None,Maroon,None,Blue,Leather Jacket,Gold Eyes,Blindfold,Blond,None,Blue,Moon,Base,
106,Sneaky Vampire #106,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/106_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/106.png,None,Orange,None,Cyborg,Business Suit,Demonic,None,Grey,None,Cyborg,Moon,Base,
1060,Sneaky Vampire #1060,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1060_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1060.png,None,Maroon,None,Blue,Detective Trenchcoat,Bloodshot,VR Headset,Base,None,Blue,Moon,Gold Fangs,
1061,Sneaky Vampire #1061,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1061_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1061.png,Joint,Green,None,Purple Count,Flannel,Red Eyes,Eye Patch,Green,Cat Ears Black,Purple Count,Moon,Single Bloody Tooth,
1062,Sneaky Vampire #1062,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1062_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1062.png,None,Maroon,None,Nightcrawler,Prison Uniform,Red Eyes,Anime Hero Sunglasses,Blond,None,Nightcrawler,Moon,Pierced Tongue,
1063,Sneaky Vampire #1063,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1063_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1063.png,None,Blue,None,Purple Count,Detective Trenchcoat,Bloodshot,Blindfold,Grey,None,Purple Count,Sun,Single Bloody Tooth,
1064,Sneaky Vampire #1064,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1064_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1064.png,Flu Mask,Cool Brown,None,Shadow,Blue Hoodie,Dark,Eye Patch,Brown,None,Shadow,Moon,Base,
1065,Sneaky Vampire #1065,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1065_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1065.png,None,Green,None,Blue,Old Worn Coat,Bloodshot,Holo Shades,Black,Cat Ears Black,Blue,Sun,Tongue,
1066,Sneaky Vampire #1066,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1066_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1066.png,Silver Hoop,Orange,None,Nightcrawler,Space Governor,Blue,VR Headset,Base,None,Nightcrawler,Sun,Single Bloody Tooth,
1067,Sneaky Vampire #1067,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1067_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1067.png,Flu Mask Bloody,Blue,None,Burning,Business Suit,Blue,Eye Patch,Base,Laser Moth,Burning,Sun,Base,
1068,Sneaky Vampire #1068,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1068_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1068.png,Drool,Rust Brown,None,Blue,Old Worn Coat,Blue,Old Fashioned Glasses,Green,None,Blue,Moon,Base,
1069,Sneaky Vampire #1069,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1069_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1069.png,None,Dark Teal,Moustache,Burning,Brown Fur Coat,Blue,Glasses,Gold,Kings Crown,Burning,Sun,Bloody Mouth,
107,Sneaky Vampire #107,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/107_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/107.png,None,Light Red,Stubble,Blue,Slayer,Bloodshot,Holo Shades,Platinum,Mini Crown,Blue,Moon,Single Bloody Tooth,
1070,Sneaky Vampire #1070,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1070_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1070.png,Silver Stud,Pink,Stubble,Nightcrawler,Cloak,Single Gold Eye,Old Fashioned Glasses,None,None,Nightcrawler,Moon,Red Lipstick,
1071,Sneaky Vampire #1071,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1071_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1071.png,None,Dark Teal,Big Beard,Cyborg,Reaver Shroud,Blue,Monocle,Green,Blue Cap,Cyborg,Moon,Rotten Teeth,
1072,Sneaky Vampire #1072,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1072_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1072.png,None,Forest Green,None,Blue,Detective Trenchcoat,Red Eyes,Glasses,Brown,Red Beret,Blue,Blood Moon,Tongue,
1073,Sneaky Vampire #1073,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1073_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1073.png,Gold Stud,Dark Teal,None,Blue,Brown Fur Coat,Blue Laser,None,Blond,Tennis Headband Blue,Blue,Moon,Black Lipstick,
1074,Sneaky Vampire #1074,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1074_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1074.png,Pipe,Pastel Green,Goatee,Blue,Celtics Jersey,Red Eyes,Blindfold,Blue,None,Blue,Moon,Gold Fangs,
1075,Sneaky Vampire #1075,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1075_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1075.png,Cross,Forest Green,None,Shadow,Impaler Armor,Red Eyes,None,Grey,Green Beret,Shadow,Moon,Base,
1076,Sneaky Vampire #1076,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1076_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1076.png,Gold Hoop,Pastel Green,None,Blue,Leather Jacket,Demonic,None,Blond,Halo,Blue,Blood Moon,Pierced Tongue,
1077,Sneaky Vampire #1077,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1077_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1077.png,None,Orange,Stubble,Burning,Flannel,Bloodshot,Anime Hero Sunglasses,Blond,None,Burning,Sun,Base,
1078,Sneaky Vampire #1078,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1078_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1078.png,Pipe,Orange,None,Gold,Red Hoodie,Blue,Blindfold,Purple,None,Gold,Blood Moon,Gold Fangs,
1079,Sneaky Vampire #1079,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1079_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1079.png,Gold Stud,Pea Green,None,Blue,Vampire Nobility,Red Eyes,Cool Shades,Base,Crossbow Bolt,Blue,Moon,Gold Grills,
108,Sneaky Vampire #108,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/108_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/108.png,None,Forest Green,None,Blue,OnlyFangs Shirt,Blue,Glasses,Base,Tennis Headband Red,Blue,Moon,Disgust,
1080,Sneaky Vampire #1080,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1080_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1080.png,Pipe,Forest Green,None,Burning,Prison Uniform,Demonic,The Hitman,Grey,Crooked Fedora,Burning,Sun,Base,
1081,Sneaky Vampire #1081,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1081_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1081.png,Gold Stud,Pink,None,Purple Count,Old Worn Coat,Blue,Eye Patch,Blue,None,Purple Count,Sun,Gold Fangs,
1082,Sneaky Vampire #1082,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1082_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1082.png,Flu Mask,Orange,None,Nightcrawler,Flannel,Blue,None,Blond,Kings Crown,Nightcrawler,Blood Moon,Base,
1083,Sneaky Vampire #1083,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1083_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1083.png,Drool,Maroon,Moustache,Burning,Brown Fur Coat,Demonic,Pit Viper Hot,Green,None,Burning,Sun,Base,
1084,Sneaky Vampire #1084,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1084_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1084.png,Pipe,Magenta,None,Shadow,None,Blue,Eye Patch,Black,Black Cap,Shadow,Moon,Base,
1085,Sneaky Vampire #1085,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1085_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1085.png,Diamond Stud,Orange,None,Sparkle,Detective Trenchcoat,Red Eyes,Anime Hero Sunglasses,Blue,None,Sparkle,Moon,Single Bloody Tooth,
1086,Sneaky Vampire #1086,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1086_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1086.png,None,Magenta,Stubble,Zombie,Red Hoodie,Red Eyes,Cool Shades,Base,Red Cap,Zombie,Moon,Gold Fangs,
1087,Sneaky Vampire #1087,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1087_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1087.png,Pipe,Orange,Moustache,Purple Count,None,Red Eyes,Blindfold,Red,None,Purple Count,Moon,Bloody Mouth,
1088,Sneaky Vampire #1088,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1088_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1088.png,None,Cool Brown,Moustache,Burning,Sea Captain,Black,Old Fashioned Glasses,Blue,Flat Cap,Burning,Sun,Red Lipstick,
1089,Sneaky Vampire #1089,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1089_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1089.png,Joint,Orange,None,Blue,Flannel,Bloodshot,Eye Patch,Blue,Tennis Headband Red,Blue,Blood Moon,Single Bloody Tooth,
109,Sneaky Vampire #109,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/109_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/109.png,Silver Hoop,Rust Brown,Big Beard,Shadow,Space Governor,Black,Cool Shades,Brown,Red Beret,Shadow,Sun,Base,
1090,Sneaky Vampire #1090,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1090_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1090.png,Long Ciggy,Light Red,None,Zombie,None,Dark,Glasses,Blond,Green Beret,Zombie,Moon,Base,
1091,Sneaky Vampire #1091,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1091_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1091.png,Silver Stud,Dark Teal,None,Cyborg,Leather Jacket,Blue Laser,None,Red,Black Cap,Cyborg,Sun,Red Lipstick,
1092,Sneaky Vampire #1092,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1092_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1092.png,Flu Mask,Pastel Green,None,Blue,Space Governor,No Pupils,Eye Patch,Base,Halo,Blue,Moon,Bloody Mouth,
1093,Sneaky Vampire #1093,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1093_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1093.png,Flu Mask,Pink,None,Burning,Bulls Jersey,Red Laser,None,Blue,Red Beret,Burning,Sun,Gold Grills,
1094,Sneaky Vampire #1094,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1094_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1094.png,None,Maroon,None,Shadow,Daywalker,Dark,None,Black,Red Beret,Shadow,Moon,Base,
1095,Sneaky Vampire #1095,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1095_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1095.png,Gold Hoop,Pastel Green,None,Burning,Black Turtleneck,Hypno,The Hitman,Blue,Crooked Fedora,Burning,Sun,Base,
1096,Sneaky Vampire #1096,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1096_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1096.png,Long Ciggy,Pink,Stubble,Blue,Navy Admiral,Red Eyes,None,Grey,Sea Captain,Blue,Moon,Base,
1097,Sneaky Vampire #1097,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1097_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1097.png,Pipe,Dark Teal,Big Beard,Blue,Business Suit,Red Laser,None,Brown,Witch Hunter,Blue,Moon,Red Lipstick,
1098,Sneaky Vampire #1098,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1098_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1098.png,Cross,Twilight Purple,None,Blue,Red Hoodie,No Pupils,Cool Shades,Red,Green Beret,Blue,Sun,Bloody Mouth,
1099,Sneaky Vampire #1099,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1099_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1099.png,None,Maroon,None,Shadow,Brown Fur Coat,Red Eyes,Eye Patch,Purple,Giant Moth,Shadow,Sun,Base,
11,Sneaky Vampire #11,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/11_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/11.png,None,Magenta,None,Cyborg,Black Tracksuit,Black,Glasses,Base,Red Beret,Cyborg,Moon,Tongue,
110,Sneaky Vampire #110,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/110_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/110.png,None,Light Red,None,Blue,Black Fur Coat,Dark,Monocle,Black,Third Eye,Blue,Sun,Red Lipstick,
1100,Sneaky Vampire #1100,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1100_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1100.png,None,Pastel Green,None,Zombie,White Tux,Red Eyes,Glasses,Base,Blue Cap,Zombie,Moon,Base,
1101,Sneaky Vampire #1101,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1101_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/1101.png,None,Light Red,Moustache,Blue,Bulls Jersey,Black,Glasses,Purple,Black Cap,Blue,Moon,Tongue,
